year,day,team1,team2,score1,score2,target
2998,83,237,302,228,143,True
2998,83,147,243,178,181,False
2998,83,244,336,286,259,True
2998,83,245,39,294,270,True
2998,83,248,116,290,263,True
2998,83,253,154,332,278,True
2998,83,256,132,286,220,True
2998,83,263,265,236,232,True
2998,83,20,275,336,414,False
2998,83,276,261,274,267,True
2998,83,284,80,321,282,True
2998,83,100,286,290,336,False
2998,83,234,288,236,267,False
2998,83,338,290,232,286,False
2998,83,293,148,336,224,True
2998,83,333,297,301,356,False
2998,83,301,75,267,259,True
2998,83,173,308,216,317,False
2998,83,182,310,212,216,False
2998,83,312,104,336,267,True
2998,83,314,33,236,220,True
2998,83,109,316,363,367,False
2998,83,291,323,336,348,False
2998,83,324,85,305,228,True
2998,83,226,325,297,305,False
2998,83,311,327,278,383,False
2998,83,328,355,224,139,True
2998,83,335,73,325,247,True
2998,83,92,344,228,259,False
2998,83,347,282,325,321,True
2998,83,348,250,286,232,True
2998,83,339,352,251,255,False
2998,83,353,52,278,205,True
2998,83,124,358,220,247,False
2998,83,360,6,367,344,True
2998,83,364,247,290,270,True
2998,84,125,111,239,309,False
2998,84,121,289,336,321,True
2998,84,239,356,305,259,True
2998,84,69,260,228,309,False
2998,84,66,273,232,274,False
2998,84,300,264,348,297,True
2998,84,361,220,232,212,True
2998,86,174,13,220,239,False
2998,86,16,309,286,247,True
2998,86,263,29,263,309,False
2998,86,39,23,301,278,True
2998,86,210,45,313,328,False
2998,86,51,279,278,259,True
2998,86,60,327,390,332,True
2998,86,93,63,228,344,False
2998,86,74,34,356,286,True
2998,86,141,90,348,425,False
2998,86,252,99,232,294,False
2998,86,196,126,356,375,False
2998,86,52,127,309,371,False
2998,86,146,225,282,243,True
2998,86,166,258,290,170,True
2998,86,168,251,321,267,True
2998,86,138,172,282,336,False
2998,86,178,351,356,201,True
2998,86,128,181,170,236,False
2998,86,209,311,367,309,True
2998,86,352,230,317,321,False
2998,86,65,238,181,332,False
2998,86,71,244,208,313,False
2998,86,183,245,170,205,False
2998,86,262,101,352,317,True
2998,86,92,271,178,278,False
2998,86,322,288,189,274,False
2998,86,308,280,375,363,True
2998,86,317,68,332,309,True
2998,86,149,324,290,387,False
2998,86,26,343,301,406,False
2998,86,349,139,243,205,True
2998,86,70,350,243,375,False
2998,93,4,33,274,239,True
2998,93,13,35,301,274,True
2998,93,29,2,297,263,True
2998,93,48,63,224,433,False
2998,93,362,90,305,317,False
2998,93,102,106,274,228,True
2998,93,236,103,220,274,False
2998,93,109,80,290,228,True
2998,93,163,111,212,270,False
2998,93,118,198,367,340,True
2998,93,303,131,267,332,False
2998,93,145,132,220,274,False
2998,93,134,39,441,356,True
2998,93,93,135,228,356,False
2998,93,142,279,421,294,True
2998,93,275,156,247,251,False
2998,93,117,169,243,379,False
2998,93,286,172,232,297,False
2998,93,167,174,212,270,False
2998,93,129,175,197,243,False
2998,93,22,177,274,317,False
2998,93,178,232,344,247,True
2998,93,191,171,340,267,True
2998,93,199,125,313,270,True
2998,93,37,207,220,270,False
2998,93,208,75,421,282,True
2998,93,209,141,259,181,True
2998,93,66,221,220,294,False
2998,93,11,225,294,356,False
2998,93,187,228,383,456,False
2998,93,233,147,356,309,True
2998,93,238,179,259,251,True
2998,93,305,248,212,255,False
2998,93,202,278,297,371,False
2998,93,100,285,205,270,False
2998,93,290,273,363,278,True
2998,93,295,57,359,259,True
2998,93,296,143,263,251,True
2998,93,312,265,282,239,True
2998,93,101,337,243,274,False
2998,93,120,344,220,224,False
2998,93,350,358,282,197,True
2998,93,352,30,367,309,True
2998,93,354,186,270,259,True
2998,93,361,31,313,290,True
2998,93,363,336,263,247,True
2998,95,337,4,294,301,False
2998,95,31,11,325,348,False
2998,95,12,91,321,294,True
2998,95,13,221,313,239,True
2998,95,16,138,344,255,True
2998,95,20,84,402,356,True
2998,95,70,23,232,321,False
2998,95,344,29,247,309,False
2998,95,30,265,239,174,True
2998,95,38,34,228,278,False
2998,95,66,35,305,309,False
2998,95,129,37,236,305,False
2998,95,202,39,232,359,False
2998,95,43,263,359,336,True
2998,95,48,106,387,344,True
2998,95,284,56,224,290,False
2998,95,326,58,270,321,False
2998,95,60,61,290,220,True
2998,95,63,102,336,263,True
2998,95,79,68,224,270,False
2998,95,69,86,301,278,True
2998,95,287,73,278,321,False
2998,95,80,171,336,216,True
2998,95,93,117,286,232,True
2998,95,286,100,255,297,False
2998,95,33,101,205,286,False
2998,95,103,174,301,247,True
2998,95,26,107,208,379,False
2998,95,299,108,348,406,False
2998,95,110,173,375,259,True
2998,95,111,363,270,228,True
2998,95,2,120,270,290,False
2998,95,132,131,170,363,False
2998,95,133,139,328,340,False
2998,95,141,179,290,259,True
2998,95,296,142,282,375,False
2998,95,279,143,263,305,False
2998,95,157,146,344,398,False
2998,95,147,232,406,290,True
2998,95,160,245,336,305,True
2998,95,219,161,332,615,False
2998,95,336,163,236,259,False
2998,95,164,288,255,193,True
2998,95,135,169,205,282,False
2998,95,40,176,321,332,False
2998,95,290,177,239,278,False
2998,95,181,193,356,201,True
2998,95,249,184,228,232,False
2998,95,187,57,336,282,True
2998,95,109,191,356,375,False
2998,95,52,196,387,410,False
2998,95,175,207,212,243,False
2998,95,238,209,297,301,False
2998,95,228,295,301,282,True
2998,95,233,178,356,309,True
2998,95,236,167,301,247,True
2998,95,244,6,352,286,True
2998,95,248,199,282,228,True
2998,95,333,250,274,278,False
2998,95,253,168,367,305,True
2998,95,256,355,255,247,True
2998,95,260,150,352,305,True
2998,95,97,271,228,387,False
2998,95,22,273,344,359,False
2998,95,306,274,255,328,False
2998,95,276,280,379,267,True
2998,95,134,278,301,328,False
2998,95,281,261,402,317,True
2998,95,172,285,208,290,False
2998,95,289,116,282,251,True
2998,95,55,300,336,367,False
2998,95,302,301,282,274,True
2998,95,303,145,282,243,True
2998,95,305,125,232,201,True
2998,95,310,14,212,208,True
2998,95,352,312,325,340,False
2998,95,148,314,216,247,False
2998,95,170,318,305,363,False
2998,95,205,324,278,359,False
2998,95,252,325,297,356,False
2998,95,331,220,348,216,True
2998,95,338,230,321,259,True
2998,95,118,350,236,243,False
2998,95,328,351,228,290,False
2998,95,358,198,359,224,True
2998,95,361,225,270,251,True
2998,95,298,364,282,313,False
2998,97,350,4,263,274,False
2998,97,12,253,398,309,True
2998,97,50,356,321,290,True
2998,97,51,20,336,290,True
2998,97,220,55,232,243,False
2998,97,165,59,170,185,False
2998,97,168,91,247,290,False
2998,97,99,82,340,282,True
2998,97,358,101,263,274,False
2998,97,337,118,305,332,False
2998,97,121,235,340,332,True
2998,97,198,33,251,205,True
2998,97,71,210,212,278,False
2998,97,10,226,270,371,False
2998,97,229,309,317,294,True
2998,97,230,333,259,255,True
2998,97,250,338,309,286,True
2998,97,8,316,340,371,False
2998,97,300,331,340,356,False
2998,97,335,206,387,259,True
2998,97,339,96,305,220,True
2998,99,298,3,274,317,False
2998,99,269,14,297,328,False
2998,99,16,275,390,317,True
2998,99,24,217,309,255,True
2998,99,40,96,305,282,True
2998,99,164,43,216,317,False
2998,99,210,59,301,305,False
2998,99,126,61,297,313,False
2998,99,357,65,201,286,False
2998,99,79,70,224,232,False
2998,99,165,71,185,193,False
2998,99,340,73,216,325,False
2998,99,81,356,375,352,True
2998,99,78,85,313,344,False
2998,99,282,110,232,379,False
2998,99,68,122,259,321,False
2998,99,306,124,267,286,False
2998,99,127,128,336,363,False
2998,99,291,133,394,406,False
2998,99,149,258,487,220,True
2998,99,153,252,325,313,True
2998,99,156,138,294,278,True
2998,99,150,158,375,410,False
2998,99,161,211,476,236,True
2998,99,320,166,243,359,False
2998,99,339,176,197,243,False
2998,99,259,180,185,278,False
2998,99,83,181,216,321,False
2998,99,182,301,328,305,True
2998,99,186,11,336,282,True
2998,99,353,204,263,294,False
2998,99,209,35,232,228,True
2998,99,190,228,367,452,False
2998,99,235,206,359,212,True
2998,99,148,237,243,294,False
2998,99,244,48,290,243,True
2998,99,93,249,297,301,False
2998,99,265,287,313,294,True
2998,99,72,276,216,325,False
2998,99,45,284,239,243,False
2998,99,289,19,232,181,True
2998,99,355,293,243,340,False
2998,99,262,295,255,371,False
2998,99,297,102,356,286,True
2998,99,104,299,348,356,False
2998,99,314,308,297,371,False
2998,99,98,318,359,402,False
2998,99,86,319,297,313,False
2998,99,341,322,305,313,False
2998,99,261,324,278,340,False
2998,99,327,274,309,232,True
2998,99,328,354,270,208,True
2998,99,351,329,278,325,False
2998,99,335,121,294,278,True
2998,99,52,342,379,387,False
2998,99,343,201,325,317,True
2998,99,364,360,313,367,False
2998,99,362,196,325,286,True
2998,100,193,17,228,243,False
2998,100,53,278,309,232,True
2998,100,163,160,212,251,False
2998,100,100,183,185,236,False
2998,100,149,228,352,390,False
2998,100,258,190,309,290,True
2998,100,247,316,294,313,False
2998,104,298,6,313,406,False
2998,104,12,209,317,247,True
2998,104,31,19,170,162,True
2998,104,34,48,367,267,True
2998,104,74,37,263,332,False
2998,104,62,43,247,356,False
2998,104,56,145,201,189,True
2998,104,174,63,239,328,False
2998,104,254,64,286,332,False
2998,104,83,66,232,236,False
2998,104,61,79,154,224,False
2998,104,81,338,263,239,True
2998,104,124,84,239,297,False
2998,104,87,44,406,259,True
2998,104,301,96,178,282,False
2998,104,99,321,414,208,True
2998,104,109,316,309,274,True
2998,104,250,110,290,317,False
2998,104,237,142,282,305,False
2998,104,143,361,274,251,True
2998,104,223,146,270,352,False
2998,104,153,263,263,251,True
2998,104,157,122,232,216,True
2998,104,158,165,325,309,True
2998,104,133,164,267,325,False
2998,104,52,166,212,356,False
2998,104,218,184,212,356,False
2998,104,185,351,239,232,True
2998,104,126,186,336,348,False
2998,104,196,334,297,255,True
2998,104,305,204,201,220,False
2998,104,205,125,340,270,True
2998,104,314,208,274,290,False
2998,104,251,210,170,267,False
2998,104,222,211,305,313,False
2998,104,214,245,301,193,True
2998,104,217,302,274,247,True
2998,104,219,29,247,228,True
2998,104,360,225,274,336,False
2998,104,236,226,243,282,False
2998,104,233,70,402,344,True
2998,104,271,238,263,297,False
2998,104,247,291,255,220,True
2998,104,296,248,239,286,False
2998,104,253,82,317,255,True
2998,104,198,260,294,359,False
2998,104,262,77,274,216,True
2998,104,264,234,232,205,True
2998,104,265,106,251,224,True
2998,104,273,159,317,255,True
2998,104,139,275,367,437,False
2998,104,173,282,243,282,False
2998,104,337,285,267,305,False
2998,104,290,281,344,274,True
2998,104,30,293,348,387,False
2998,104,309,268,375,270,True
2998,104,280,312,278,348,False
2998,104,170,319,224,247,False
2998,104,320,284,317,243,True
2998,104,324,68,332,286,True
2998,104,327,326,301,321,False
2998,104,353,60,267,232,True
2998,104,363,261,267,239,True
2998,106,45,93,332,313,True
2998,106,233,141,263,309,False
2998,106,300,161,321,325,False
2998,106,328,207,208,232,False
2998,106,288,69,286,278,True
2998,106,349,331,193,212,False
2998,107,3,196,317,267,True
2998,107,4,180,301,247,True
2998,107,241,6,243,417,False
2998,107,112,8,305,317,False
2998,107,13,260,228,216,True
2998,107,14,149,321,282,True
2998,107,20,16,356,425,False
2998,107,17,279,247,208,True
2998,107,65,37,371,379,False
2998,107,299,40,263,367,False
2998,107,50,57,294,236,True
2998,107,323,58,205,243,False
2998,107,128,63,255,270,False
2998,107,73,91,278,270,True
2998,107,75,26,325,301,True
2998,107,148,80,178,259,False
2998,107,171,97,305,309,False
2998,107,86,111,189,259,False
2998,107,347,120,251,263,False
2998,107,121,191,445,317,True
2998,107,124,199,263,228,True
2998,107,125,219,325,309,True
2998,107,360,127,267,356,False
2998,107,129,66,216,189,True
2998,107,131,53,313,232,True
2998,107,33,132,189,228,False
2998,107,134,47,468,294,True
2998,107,135,178,294,282,True
2998,107,142,274,305,259,True
2998,107,146,276,309,243,True
2998,107,133,147,340,464,False
2998,107,234,153,301,332,False
2998,107,41,156,328,402,False
2998,107,109,160,282,363,False
2998,107,98,163,236,263,False
2998,107,100,164,255,259,False
2998,107,165,19,259,232,True
2998,107,228,169,282,332,False
2998,107,312,172,243,259,False
2998,107,179,291,325,247,True
2998,107,232,181,224,305,False
2998,107,182,354,317,286,True
2998,107,287,183,228,255,False
2998,107,126,185,286,336,False
2998,107,254,188,332,348,False
2998,107,280,190,313,375,False
2998,107,72,201,243,321,False
2998,107,202,342,356,348,True
2998,107,204,83,313,263,True
2998,107,205,29,286,263,True
2998,107,209,310,216,189,True
2998,107,214,60,328,247,True
2998,107,309,220,263,321,False
2998,107,170,222,356,390,False
2998,107,239,2,325,228,True
2998,107,243,159,181,178,True
2998,107,245,344,247,185,True
2998,107,85,248,309,352,False
2998,107,251,38,325,243,True
2998,107,252,48,313,243,True
2998,107,253,74,390,301,True
2998,107,79,256,212,270,False
2998,107,62,262,286,328,False
2998,107,263,264,270,297,False
2998,107,22,269,294,305,False
2998,107,30,271,247,259,False
2998,107,272,258,278,174,True
2998,107,275,24,340,228,True
2998,107,295,278,259,301,False
2998,107,285,174,321,267,True
2998,107,10,286,317,371,False
2998,107,70,288,228,379,False
2998,107,289,355,274,263,True
2998,107,69,290,228,309,False
2998,107,293,244,305,255,True
2998,107,296,352,243,239,True
2998,107,335,297,290,352,False
2998,107,364,306,201,259,False
2998,107,308,157,336,321,True
2998,107,138,311,259,294,False
2998,107,316,322,274,220,True
2998,107,108,317,309,336,False
2998,107,139,318,255,371,False
2998,107,319,211,321,286,True
2998,107,314,324,220,274,False
2998,107,302,326,270,371,False
2998,107,327,217,259,220,True
2998,107,329,101,340,321,True
2998,107,333,218,220,181,True
2998,107,59,336,224,228,False
2998,107,337,107,290,282,True
2998,107,99,338,263,297,False
2998,107,339,230,301,239,True
2998,107,55,348,224,282,False
2998,107,351,186,313,232,True
2998,107,353,56,259,216,True
2998,107,356,150,317,251,True
2998,107,166,358,243,313,False
2998,107,206,362,228,352,False
2998,109,12,265,305,232,True
2998,109,77,158,483,359,True
2998,109,284,92,232,239,False
2998,109,282,103,294,336,False
2998,109,168,110,259,356,False
2998,109,93,210,239,259,False
2998,109,239,116,336,294,True
2998,109,45,273,348,367,False
2998,109,283,154,321,282,True
2998,109,331,303,263,239,True
2998,111,6,311,340,294,True
2998,111,26,171,297,282,True
2998,111,109,39,317,332,False
2998,111,151,49,290,309,False
2998,111,323,50,344,383,False
2998,111,51,322,309,236,True
2998,111,52,202,375,371,True
2998,111,192,53,270,305,False
2998,111,58,326,259,247,True
2998,111,59,117,321,270,True
2998,111,61,310,274,216,True
2998,111,87,73,189,236,False
2998,111,75,97,321,309,True
2998,111,81,99,332,270,True
2998,111,104,11,340,297,True
2998,111,107,244,270,243,True
2998,111,31,120,212,228,False
2998,111,71,121,212,278,False
2998,111,124,254,247,236,True
2998,111,127,334,286,174,True
2998,111,138,241,321,232,True
2998,111,139,149,317,359,False
2998,111,342,182,178,297,False
2998,111,8,190,255,356,False
2998,111,196,56,317,297,True
2998,111,198,80,325,274,True
2998,111,188,199,259,379,False
2998,111,207,208,243,263,False
2998,111,79,220,197,216,False
2998,111,223,325,247,224,True
2998,111,229,143,278,131,True
2998,111,238,82,359,267,True
2998,111,100,249,220,286,False
2998,111,250,159,263,247,True
2998,111,112,280,348,437,False
2998,111,256,287,274,282,False
2998,111,296,253,290,236,True
2998,111,297,306,297,270,True
2998,111,300,193,359,290,True
2998,111,348,259,286,174,True
2998,111,3,353,232,239,False
2998,111,269,354,274,321,False
2998,111,357,64,239,228,True
2998,113,260,60,243,274,False
2998,113,63,285,328,294,True
2998,113,74,320,398,390,True
2998,113,129,183,267,212,True
2998,113,132,66,243,232,True
2998,113,160,135,267,356,False
2998,113,108,146,255,301,False
2998,113,35,150,328,367,False
2998,113,284,165,243,305,False
2998,113,191,184,243,286,False
2998,113,226,177,239,178,True
2998,113,92,252,220,236,False
2998,113,271,174,247,201,True
2998,113,273,218,270,247,True
2998,113,278,98,282,201,True
2998,113,90,279,243,305,False
2998,113,289,45,255,247,True
2998,113,308,48,367,263,True
2998,113,65,336,251,301,False
2998,113,356,19,189,166,True
2998,113,360,83,278,251,True
2998,115,4,16,251,243,True
2998,115,8,202,286,259,True
2998,115,78,39,317,352,False
2998,115,49,321,232,205,True
2998,115,50,339,239,205,True
2998,115,53,297,239,197,True
2998,115,72,57,239,305,False
2998,115,73,166,232,220,True
2998,115,168,81,255,321,False
2998,115,187,84,243,332,False
2998,115,85,344,263,247,True
2998,115,37,93,270,297,False
2998,115,276,96,201,205,False
2998,115,106,306,344,290,True
2998,115,110,201,309,243,True
2998,115,120,62,309,255,True
2998,115,128,245,286,278,True
2998,115,236,141,267,317,False
2998,115,142,355,313,197,True
2998,115,23,145,208,282,False
2998,115,20,161,270,336,False
2998,115,163,251,216,205,True
2998,115,172,181,344,301,True
2998,115,175,305,267,150,True
2998,115,268,179,317,332,False
2998,115,199,64,317,309,True
2998,115,209,316,294,232,True
2998,115,225,32,263,251,True
2998,115,293,238,286,321,False
2998,115,71,239,208,232,False
2998,115,133,243,197,263,False
2998,115,250,340,294,228,True
2998,115,80,253,220,309,False
2998,115,295,301,321,274,True
2998,115,303,274,309,267,True
2998,115,77,312,267,290,False
2998,115,322,341,251,212,True
2998,115,335,22,321,255,True
2998,115,30,337,286,321,False
2998,115,338,348,228,205,True
2998,115,343,247,313,301,True
2998,115,169,352,290,294,False
2998,115,221,358,259,267,False
2998,115,34,363,251,282,False
2998,116,325,12,263,414,False
2998,116,148,35,263,309,False
2998,116,61,2,255,247,True
2998,116,70,354,425,410,True
2998,116,33,79,158,197,False
2998,116,68,101,321,340,False
2998,116,259,104,251,321,False
2998,116,109,173,309,270,True
2998,116,126,219,421,317,True
2998,116,178,131,193,371,False
2998,116,44,151,274,282,False
2998,116,156,14,363,274,True
2998,116,273,159,263,294,False
2998,116,134,176,297,309,False
2998,116,86,186,185,193,False
2998,116,351,205,301,356,False
2998,116,206,336,274,251,True
2998,116,264,208,243,278,False
2998,116,302,211,224,239,False
2998,116,214,55,398,267,True
2998,116,47,222,297,433,False
2998,116,223,147,336,305,True
2998,116,43,232,220,259,False
2998,116,282,248,247,359,False
2998,116,249,24,294,267,True
2998,116,165,252,243,270,False
2998,116,272,217,309,247,True
2998,116,275,149,383,352,True
2998,116,59,283,274,305,False
2998,116,233,290,247,259,False
2998,116,122,300,290,332,False
2998,116,317,13,321,239,True
